frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
990,0.36449432,0.99492906,3822,0.08296967,0.99869495,870,0.28152466,-0.00376589,0.22373199,0.36449432
991,0.36249161,0.99501184,3801,0.07638931,0.99893774,801,0.28610229,-0.00392590,0.21944046,0.36249161
992,0.36554337,0.99500433,3833,0.07505417,0.99899691,787,0.29048920,-0.00399259,0.22029877,0.36554337
993,0.38623810,0.99461097,4050,0.07934570,0.99886830,832,0.30689240,-0.00425733,0.23279190,0.38623810
994,0.29973984,0.99604664,3143,0.04405975,0.99953438,462,0.25568008,-0.00348774,0.17189980,0.29973984
995,0.31824112,0.99574894,3337,0.04329681,0.99954408,454,0.27494431,-0.00379514,0.18076897,0.31824112
996,0.35047531,0.99511319,3675,0.06151199,0.99913923,645,0.28896332,-0.00402604,0.20599365,0.35047531
997,0.34179688,0.99541576,3584,0.04911423,0.99948371,515,0.29268265,-0.00406795,0.19545555,0.34179688
998,0.35905838,0.99504504,3765,0.05493164,0.99943316,576,0.30412674,-0.00438812,0.20699501,0.35905838
999,0.36153793,0.99510240,3791,0.05216599,0.99949273,547,0.30937195,-0.00439033,0.20685196,0.36153793
1000,0.37174225,0.99488192,3898,0.05197525,0.99949070,545,0.31976700,-0.00460879,0.21185875,0.37174225
1001,0.37870407,0.99463401,3971,0.05245209,0.99944478,550,0.32625198,-0.00481077,0.21557808,0.37870407
1002,0.32310486,0.99546140,3388,0.04301071,0.99953081,451,0.28009415,-0.00406940,0.18305779,0.32310486
1003,0.34055710,0.99532555,3571,0.04310608,0.99952786,452,0.29745102,-0.00420231,0.19183159,0.34055710
1004,0.35896301,0.99492376,3764,0.04301071,0.99952672,451,0.31595230,-0.00460296,0.20098686,0.35896301
1005,0.35610199,0.99499788,3734,0.04959106,0.99943839,520,0.30651093,-0.00444051,0.20284653,0.35610199
1006,0.37689209,0.99467095,3952,0.05531311,0.99941493,580,0.32157898,-0.00474398,0.21610260,0.37689209
1007,0.38127899,0.99447970,3998,0.05302429,0.99941028,556,0.32825470,-0.00493058,0.21715164,0.38127899
1008,0.39062500,0.99422218,4096,0.04997253,0.99941910,524,0.34065247,-0.00519692,0.22029877,0.39062500
1009,0.40721893,0.99403245,4270,0.05025864,0.99940677,527,0.35696030,-0.00537432,0.22873878,0.40721893
1010,0.37145615,0.99517838,3895,0.06713867,0.99914762,704,0.30431747,-0.00396925,0.21929741,0.37145615
1011,0.39033890,0.99484800,4093,0.06685257,0.99914260,701,0.32348633,-0.00429460,0.22859573,0.39033890
1012,0.40092468,0.99455801,4204,0.07009506,0.99909679,735,0.33082962,-0.00453878,0.23550987,0.40092468
1013,0.42791367,0.99416056,4487,0.08535385,0.99892395,895,0.34255981,-0.00476339,0.25663376,0.42791367
1014,0.42743683,0.99425513,4482,0.08220673,0.99898215,862,0.34523010,-0.00472701,0.25482178,0.42743683
1015,0.45261383,0.99382228,4746,0.08764267,0.99884443,919,0.36497116,-0.00502214,0.27012825,0.45261383
1016,0.44908524,0.99370070,4709,0.08563995,0.99886865,898,0.36344528,-0.00516794,0.26736259,0.44908524
1017,0.46205521,0.99352700,4845,0.07963181,0.99895539,835,0.38242340,-0.00542839,0.27084351,0.46205521
1018,0.33636093,0.99601452,3527,0.04281998,0.99952712,449,0.29354095,-0.00351260,0.18959045,0.33636093
1019,0.35886765,0.99578504,3763,0.04310608,0.99952647,452,0.31576157,-0.00374143,0.20098686,0.35886765
1020,0.36907196,0.99553352,3870,0.04787445,0.99947572,502,0.32119751,-0.00394221,0.20847321,0.36907196
1021,0.39081573,0.99528858,4098,0.06294250,0.99932688,660,0.32787323,-0.00403830,0.22687912,0.39081573
1022,0.39215088,0.99531999,4112,0.04844666,0.99947678,508,0.34370422,-0.00415679,0.22029877,0.39215088
1023,0.39205551,0.99512682,4111,0.04377365,0.99950826,459,0.34828186,-0.00438144,0.21791458,0.39205551
1024,0.41065216,0.99489561,4306,0.05359650,0.99936694,562,0.35705566,-0.00447133,0.23212433,0.41065216
1025,0.41255951,0.99480792,4326,0.05369186,0.99939556,563,0.35886765,-0.00458764,0.23312569,0.41255951
1026,0.33407211,0.99586641,3503,0.05044937,0.99925187,529,0.28362274,-0.00338546,0.19226074,0.33407211
1027,0.34532547,0.99576741,3621,0.05054474,0.99922884,530,0.29478073,-0.00346143,0.19793510,0.34532547
1028,0.35810471,0.99553627,3755,0.05531311,0.99913701,580,0.30279160,-0.00360074,0.20670891,0.35810471
1029,0.38652420,0.99518151,4053,0.07095337,0.99900595,744,0.31557083,-0.00382444,0.22873878,0.38652420
1030,0.36840439,0.99529011,3863,0.04930496,0.99934377,517,0.31909943,-0.00405366,0.20885468,0.36840439
1031,0.37031174,0.99528717,3883,0.05140305,0.99925061,539,0.31890869,-0.00396344,0.21085739,0.37031174
1032,0.39033890,0.99480920,4093,0.06351471,0.99910568,666,0.32682419,-0.00429647,0.22692680,0.39033890
1033,0.40121078,0.99451305,4207,0.06275177,0.99917112,658,0.33845901,-0.00465807,0.23198128,0.40121078
1034,0.33435822,0.99608615,3506,0.04758835,0.99920041,499,0.28676987,-0.00311425,0.19097328,0.33435822
1035,0.35238266,0.99581018,3695,0.04882812,0.99913853,512,0.30355453,-0.00332836,0.20060539,0.35238266
1036,0.35696030,0.99555222,3743,0.05941391,0.99894688,623,0.29754639,-0.00339466,0.20818710,0.35696030
1037,0.36592484,0.99552902,3837,0.06780624,0.99888257,711,0.29811859,-0.00335356,0.21686554,0.36592484
1038,0.34608841,0.99562475,3629,0.04711151,0.99917528,494,0.29897690,-0.00355053,0.19659996,0.34608841
1039,0.35390854,0.99559660,3711,0.04987717,0.99911596,523,0.30403137,-0.00351936,0.20189285,0.35390854
1040,0.37412643,0.99517265,3923,0.06341934,0.99899726,665,0.31070709,-0.00382461,0.21877289,0.37412643
1041,0.36716461,0.99526351,3850,0.06351471,0.99892653,666,0.30364990,-0.00366302,0.21533966,0.36716461
1042,0.32444000,0.99579161,3402,0.04596710,0.99925223,482,0.27847290,-0.00346063,0.18520355,0.32444000
1043,0.35400391,0.99534121,3712,0.05760193,0.99879411,604,0.29640198,-0.00345290,0.20580292,0.35400391
1044,0.35152435,0.99545534,3686,0.04863739,0.99921553,510,0.30288696,-0.00376019,0.20008087,0.35152435
1045,0.37307739,0.99531328,3912,0.06952286,0.99901905,729,0.30355453,-0.00370578,0.22130013,0.37307739
1046,0.35362244,0.99535986,3708,0.04673004,0.99927888,490,0.30689240,-0.00391902,0.20017624,0.35362244
1047,0.35667419,0.99529951,3740,0.04739761,0.99926424,497,0.30927658,-0.00396473,0.20203590,0.35667419
1048,0.37822723,0.99499912,3966,0.06551743,0.99897476,687,0.31270981,-0.00397564,0.22187233,0.37822723
1049,0.37212372,0.99493557,3902,0.05664825,0.99902463,594,0.31547546,-0.00408906,0.21438599,0.37212372
1050,0.34008026,0.99500054,3566,0.04253387,0.99942578,446,0.29754639,-0.00442524,0.19130707,0.34008026
1051,0.36125183,0.99465806,3788,0.04262924,0.99943491,447,0.31862259,-0.00477685,0.20194054,0.36125183
1052,0.36239624,0.99472140,3800,0.04787445,0.99936999,502,0.31452179,-0.00464860,0.20513535,0.36239624
1053,0.38385391,0.99437313,4025,0.06208420,0.99920924,651,0.32176971,-0.00483611,0.22296906,0.38385391
1054,0.36230087,0.99467518,3799,0.04253387,0.99943320,446,0.31976700,-0.00475802,0.20241737,0.36230087
1055,0.36754608,0.99448066,3854,0.04396439,0.99942745,461,0.32358170,-0.00494679,0.20575523,0.36754608
1056,0.39253235,0.99415419,4116,0.06513596,0.99916353,683,0.32739639,-0.00500934,0.22883415,0.39253235
1057,0.37612915,0.99414800,3944,0.05064011,0.99928225,531,0.32548904,-0.00513424,0.21338463,0.37612915
1058,0.38452148,0.99480797,4032,0.06465912,0.99901773,678,0.31986237,-0.00420976,0.22459030,0.38452148
1059,0.40817261,0.99453380,4280,0.06437302,0.99901337,675,0.34379959,-0.00447957,0.23627281,0.40817261
1060,0.41399002,0.99437806,4341,0.08020401,0.99876747,841,0.33378601,-0.00438941,0.24709702,0.41399002
1061,0.42333603,0.99421130,4439,0.08411407,0.99880673,882,0.33922195,-0.00459543,0.25372505,0.42333603
1062,0.41322708,0.99429481,4333,0.06589890,0.99903158,691,0.34732819,-0.00473677,0.23956299,0.41322708
1063,0.41818619,0.99415210,4385,0.06971359,0.99892389,731,0.34847260,-0.00477180,0.24394989,0.41818619
1064,0.44250488,0.99394364,4640,0.09889603,0.99855708,1037,0.34360886,-0.00461343,0.27070045,0.44250488
1065,0.41618347,0.99415780,4364,0.07181168,0.99888117,753,0.34437180,-0.00472337,0.24399757,0.41618347
1066,0.39587021,0.99443736,4151,0.06532669,0.99898305,685,0.33054352,-0.00454569,0.23059845,0.39587021
1067,0.42648315,0.99407043,4472,0.06942749,0.99899610,728,0.35705566,-0.00492567,0.24795532,0.42648315
1068,0.44441223,0.99384277,4660,0.09174347,0.99869690,962,0.35266876,-0.00485412,0.26807785,0.44441223
1069,0.43621063,0.99389666,4574,0.08735657,0.99877040,916,0.34885406,-0.00487374,0.26178360,0.43621063
1070,0.42324066,0.99391206,4438,0.06780624,0.99880882,711,0.35543442,-0.00489676,0.24552345,0.42324066
1071,0.43401718,0.99391004,4551,0.07753372,0.99892065,813,0.35648346,-0.00501061,0.25577545,0.43401718
1072,0.48294067,0.99329356,5064,0.11310577,0.99843599,1186,0.36983490,-0.00514243,0.29802322,0.48294067
1073,0.44260025,0.99385934,4641,0.08163452,0.99893022,856,0.36096573,-0.00507088,0.26211739,0.44260025
1074,0.37164688,0.99517700,3897,0.08096695,0.99902663,849,0.29067993,-0.00384962,0.22630692,0.37164688
1075,0.37984848,0.99492337,3983,0.06656647,0.99905212,698,0.31328201,-0.00412876,0.22320747,0.37984848
1076,0.38595200,0.99483830,4047,0.08258820,0.99878298,866,0.30336380,-0.00394468,0.23427010,0.38595200
1077,0.38824081,0.99472594,4071,0.08420944,0.99870078,883,0.30403137,-0.00397484,0.23622513,0.38824081
1078,0.39100647,0.99493581,4100,0.07791519,0.99903239,817,0.31309128,-0.00409658,0.23446083,0.39100647
1079,0.39854050,0.99483886,4179,0.08687973,0.99898318,911,0.31166077,-0.00414432,0.24271011,0.39854050
1080,0.44326782,0.99435188,4648,0.12283325,0.99850476,1288,0.32043457,-0.00415288,0.28305054,0.44326782
1081,0.41046143,0.99489239,4304,0.09517670,0.99897956,998,0.31528473,-0.00408717,0.25281906,0.41046143
1082,0.44336319,0.99441127,4649,0.09450912,0.99903407,991,0.34885406,-0.00462280,0.26893616,0.44336319
1083,0.47235489,0.99408049,4953,0.09632111,0.99902811,1010,0.37603378,-0.00494762,0.28433800,0.47235489
1084,0.49123764,0.99389559,5151,0.11720657,0.99876470,1229,0.37403107,-0.00486911,0.30422211,0.49123764
1085,0.48131943,0.99396854,5047,0.11501312,0.99879247,1206,0.36630630,-0.00482393,0.29816628,0.48131943
1086,0.46701431,0.99404542,4897,0.09441376,0.99903447,990,0.37260056,-0.00498905,0.28071404,0.46701431
1087,0.46834946,0.99397121,4911,0.09202957,0.99904574,965,0.37631989,-0.00507453,0.28018951,0.46834946
1088,0.49734116,0.99346300,5215,0.12006760,0.99856363,1259,0.37727356,-0.00510062,0.30870438,0.49734116
1089,0.46405792,0.99388197,4866,0.07915497,0.99904366,830,0.38490295,-0.00516168,0.27160645,0.46405792
1090,0.42638779,0.99488453,4471,0.10156631,0.99886965,1065,0.32482147,-0.00398512,0.26397705,0.42638779
1091,0.46062469,0.99458616,4830,0.10957718,0.99882515,1149,0.35104752,-0.00423899,0.28510094,0.46062469
1092,0.49381256,0.99430232,5178,0.14047623,0.99854283,1473,0.35333633,-0.00424051,0.31714439,0.49381256
1093,0.50230026,0.99431415,5267,0.16546249,0.99841889,1735,0.33683777,-0.00410474,0.33388138,0.50230026
1094,0.48770905,0.99446265,5114,0.15182495,0.99867004,1592,0.33588409,-0.00420739,0.31976700,0.48770905
1095,0.49486160,0.99441357,5189,0.15220642,0.99869412,1596,0.34265518,-0.00428055,0.32353401,0.49486160
1096,0.52633286,0.99401173,5519,0.18415451,0.99822014,1931,0.34217834,-0.00420841,0.35524368,0.52633286
1097,0.49457550,0.99438807,5186,0.14047623,0.99870567,1473,0.35409927,-0.00431760,0.31752586,0.49457550
1098,0.42972565,0.99551046,4506,0.08621216,0.99907839,904,0.34351349,-0.00356793,0.25796890,0.42972565
1099,0.46815872,0.99523716,4909,0.09555817,0.99907385,1002,0.37260056,-0.00383669,0.28185844,0.46815872
1100,0.51584244,0.99486660,5409,0.14457703,0.99873968,1516,0.37126541,-0.00387308,0.33020973,0.51584244
1101,0.50029755,0.99502566,5246,0.14095306,0.99881056,1478,0.35934448,-0.00378490,0.32062531,0.50029755
1102,0.48532486,0.99499741,5089,0.11825562,0.99902313,1240,0.36706924,-0.00402573,0.30179024,0.48532486
1103,0.47836304,0.99498696,5016,0.10271072,0.99906422,1077,0.37565231,-0.00407726,0.29053688,0.47836304
1104,0.52022934,0.99450133,5455,0.14076233,0.99860146,1476,0.37946701,-0.00410014,0.33049583,0.52022934
1105,0.50868988,0.99470678,5334,0.12893677,0.99897924,1352,0.37975311,-0.00427246,0.31881332,0.50868988
1106,0.48580170,0.99453774,5094,0.11978149,0.99851334,1256,0.36602020,-0.00397560,0.30279160,0.48580170
1107,0.50058365,0.99416317,5249,0.10890961,0.99851385,1142,0.39167404,-0.00435068,0.30474663,0.50058365
1108,0.50945282,0.99402305,5342,0.11720657,0.99839646,1229,0.39224625,-0.00437341,0.31332970,0.50945282
1109,0.51460266,0.99413738,5396,0.12903214,0.99848842,1353,0.38557053,-0.00435104,0.32181740,0.51460266
1110,0.50621033,0.99375829,5308,0.10566711,0.99846917,1108,0.40054321,-0.00471088,0.30593872,0.50621033
1111,0.53873062,0.99358914,5649,0.14562607,0.99817095,1527,0.39310455,-0.00458181,0.34217834,0.53873062
1112,0.53529739,0.99380647,5613,0.13074875,0.99862862,1371,0.40454865,-0.00482215,0.33302307,0.53529739
1113,0.46157837,0.99448802,4840,0.12121201,0.99829618,1271,0.34036636,-0.00380816,0.29139519,0.46157837
1114,0.47836304,0.99433555,5016,0.11014938,0.99845254,1155,0.36821365,-0.00411700,0.29425621,0.47836304
1115,0.51984787,0.99407623,5451,0.15449524,0.99822742,1620,0.36535263,-0.00415119,0.33717155,0.51984787
1116,0.48551559,0.99426644,5091,0.12788773,0.99834400,1341,0.35762787,-0.00407755,0.30670166,0.48551559
1117,0.48427582,0.99418395,5078,0.12187958,0.99839269,1278,0.36239624,-0.00420874,0.30307770,0.48427582
1118,0.51298141,0.99394409,5379,0.13847351,0.99825610,1452,0.37450790,-0.00431201,0.32572746,0.51298141
1119,0.50926208,0.99359819,5340,0.13647079,0.99792660,1431,0.37279129,-0.00432841,0.32286644,0.50926208
1120,0.52518845,0.99388358,5507,0.14896393,0.99831353,1562,0.37622452,-0.00442995,0.33707619,0.52518845
1121,0.47769547,0.99473172,5009,0.29087067,0.99646402,3050,0.18682480,-0.00173230,0.38428307,0.47769547
1122,0.49114227,0.99451202,5150,0.28762817,0.99662649,3016,0.20351410,-0.00211448,0.38938522,0.49114227
1123,0.52995682,0.99415504,5557,0.32186508,0.99646860,3375,0.20809174,-0.00231356,0.42591095,0.52995682
1124,0.48017502,0.99449134,5035,0.27513504,0.99684829,2885,0.20503998,-0.00235695,0.37765503,0.48017502
1125,0.51698685,0.99421925,5421,0.31509399,0.99670660,3304,0.20189285,-0.00248734,0.41604042,0.51698685
1126,0.50210953,0.99411614,5265,0.28982162,0.99672359,3039,0.21228790,-0.00260745,0.39596558,0.50210953
1127,0.54540634,0.99386815,5719,0.33969879,0.99665322,3562,0.20570755,-0.00278507,0.44255257,0.54540634
1128,0.51393509,0.99396505,5389,0.29363632,0.99705955,3079,0.22029877,-0.00309449,0.40378571,0.51393509
1129,0.47998428,0.99525831,5033,0.14858246,0.99884445,1558,0.33140182,-0.00358615,0.31428337,0.47998428
1130,0.47712326,0.99507935,5003,0.12369156,0.99887646,1297,0.35343170,-0.00379711,0.30040741,0.47712326
1131,0.51250458,0.99474562,5374,0.16250610,0.99857980,1704,0.34999847,-0.00383418,0.33750534,0.51250458
1132,0.49877167,0.99486541,5230,0.14734268,0.99879042,1545,0.35142899,-0.00392500,0.32305717,0.49877167
1133,0.49104691,0.99477254,5149,0.14228821,0.99889409,1492,0.34875870,-0.00412155,0.31666756,0.49104691
1134,0.51326752,0.99458050,5382,0.15249252,0.99883635,1599,0.36077499,-0.00425585,0.33288002,0.51326752
1135,0.55217743,0.99410901,5790,0.18482208,0.99837742,1938,0.36735535,-0.00426841,0.36849976,0.55217743
1136,0.50516129,0.99476332,5297,0.13151169,0.99904610,1379,0.37364960,-0.00428278,0.31833649,0.50516129
1137,0.49285889,0.99503384,5168,0.12426376,0.99883263,1303,0.36859512,-0.00379879,0.30856133,0.49285889
1138,0.51736832,0.99491545,5425,0.12884140,0.99899574,1351,0.38852692,-0.00408029,0.32310486,0.51736832
1139,0.54092407,0.99444635,5672,0.15983582,0.99852026,1676,0.38108826,-0.00407391,0.35037994,0.54092407
1140,0.53386688,0.99475536,5598,0.13799667,0.99899825,1447,0.39587021,-0.00424289,0.33593178,0.53386688
1141,0.51498413,0.99478148,5400,0.14238358,0.99888440,1493,0.37260056,-0.00410292,0.32868385,0.51498413
1142,0.51183701,0.99464919,5367,0.13904572,0.99895681,1458,0.37279129,-0.00430761,0.32544136,0.51183701
1143,0.55723190,0.99396810,5843,0.17309189,0.99837457,1815,0.38414001,-0.00440647,0.36516190,0.55723190
1144,0.52852631,0.99437531,5542,0.13427734,0.99882918,1408,0.39424896,-0.00445387,0.33140182,0.52852631
1145,0.51031113,0.99489200,5351,0.13265610,0.99905288,1391,0.37765503,-0.00416088,0.32148361,0.51031113
1146,0.51918030,0.99478065,5444,0.13313293,0.99902924,1396,0.38604736,-0.00424859,0.32615662,0.51918030
1147,0.53930283,0.99442568,5655,0.15249252,0.99882887,1599,0.38681030,-0.00440319,0.34589767,0.53930283
1148,0.53071976,0.99449764,5565,0.13914108,0.99903607,1459,0.39157867,-0.00453843,0.33493042,0.53071976
1149,0.52747726,0.99411996,5531,0.13980865,0.99863606,1466,0.38766861,-0.00451610,0.33364296,0.52747726
1150,0.54588318,0.99420561,5724,0.15487671,0.99887617,1624,0.39100647,-0.00467056,0.35037994,0.54588318
1151,0.52661896,0.99415785,5522,0.13189316,0.99885686,1383,0.39472580,-0.00469901,0.32925606,0.52661896
1152,0.52442551,0.99416864,5499,0.12187958,0.99913066,1278,0.40254593,-0.00496203,0.32315254,0.52442551
1153,0.29067993,0.99629584,3048,0.14009476,0.99822809,1469,0.15058517,-0.00193226,0.21538734,0.29067993
1154,0.29048920,0.99611947,3046,0.14553070,0.99800777,1526,0.14495850,-0.00188829,0.21800995,0.29048920
1155,0.30593872,0.99644009,3208,0.17061234,0.99818122,1789,0.13532639,-0.00174113,0.23827553,0.30593872
1156,0.31070709,0.99626196,3258,0.16155243,0.99824780,1694,0.14915466,-0.00198584,0.23612976,0.31070709
1157,0.32176971,0.99629317,3374,0.17967224,0.99821431,1884,0.14209747,-0.00192115,0.25072098,0.32176971
1158,0.34208298,0.99642142,3587,0.19664764,0.99835342,2062,0.14543533,-0.00193200,0.26936531,0.34208298
1159,0.31633377,0.99596916,3317,0.16794205,0.99790319,1761,0.14839172,-0.00193403,0.24213791,0.31633377
1160,0.33617020,0.99652039,3525,0.18558502,0.99850385,1946,0.15058517,-0.00198345,0.26087761,0.33617020
1161,0.21810532,0.99791996,2287,0.17089844,0.99782721,1792,0.04720688,0.00009275,0.19450188,0.21810532
1162,0.20503998,0.99787297,2150,0.15058517,0.99799461,1579,0.05445480,-0.00012164,0.17781258,0.20503998
1163,0.20408630,0.99786823,2140,0.16050339,0.99783001,1683,0.04358292,0.00003822,0.18229485,0.20408630
1164,0.21476746,0.99790487,2252,0.17004013,0.99786849,1783,0.04472733,0.00003638,0.19240379,0.21476746
1165,0.21591187,0.99793405,2264,0.17251968,0.99802924,1809,0.04339218,-0.00009519,0.19421577,0.21591187
1166,0.23050308,0.99784951,2417,0.18978119,0.99765156,1990,0.04072189,0.00019796,0.21014214,0.23050308
1167,0.22287369,0.99780501,2337,0.17595291,0.99786628,1845,0.04692078,-0.00006126,0.19941330,0.22287369
1168,0.21352768,0.99772482,2239,0.16403198,0.99782709,1720,0.04949570,-0.00010227,0.18877983,0.21352768
1169,0.49400330,0.99468079,5180,0.17061234,0.99815064,1789,0.32339096,-0.00346984,0.33230782,0.49400330
1170,0.50306320,0.99470008,5275,0.18892288,0.99812189,1981,0.31414032,-0.00342181,0.34599304,0.50306320
1171,0.52165985,0.99423318,5470,0.19397736,0.99790990,2034,0.32768250,-0.00367672,0.35781860,0.52165985
1172,0.51097870,0.99431108,5358,0.18291473,0.99813359,1918,0.32806396,-0.00382251,0.34694672,0.51097870
1173,0.51584244,0.99434982,5409,0.18825531,0.99823569,1974,0.32758713,-0.00388588,0.35204887,0.51584244
1174,0.54349899,0.99403422,5699,0.20599365,0.99796773,2160,0.33750534,-0.00393351,0.37474632,0.54349899
1175,0.53272247,0.99401313,5586,0.19006729,0.99809024,1993,0.34265518,-0.00407711,0.36139488,0.53272247
1176,0.53625107,0.99336157,5623,0.33779144,0.99303944,3542,0.19845963,0.00032213,0.43702126,0.53625107
1177,0.57659149,0.99284852,6046,0.35390854,0.99278138,3711,0.22268295,0.00006713,0.46525002,0.57659149
1178,0.58507919,0.99257121,6135,0.37622452,0.99241602,3945,0.20885468,0.00015519,0.48065186,0.58507919
1179,0.56877136,0.99290303,5964,0.35991669,0.99298479,3774,0.20885468,-0.00008176,0.46434402,0.56877136
1180,0.60539246,0.99255421,6348,0.37565231,0.99283874,3939,0.22974014,-0.00028453,0.49052238,0.60539246
1181,0.60110092,0.99234705,6303,0.37794113,0.99258954,3963,0.22315979,-0.00024249,0.48952103,0.60110092
