frame,fvdb_per_percent,fvdb_ssim,fvdb_error_pixels,spconv_per_percent,spconv_ssim,spconv_error_pixels,per_delta_fvdb_minus_spconv,ssim_delta_fvdb_minus_spconv,combined_per_percent,max_per_percent
1145,0.17786026,0.99965080,1865,0.16250610,0.99970694,1704,0.01535416,-0.00005614,0.17018318,0.17786026
1146,0.17652512,0.99964349,1851,0.16088486,0.99969529,1687,0.01564026,-0.00005180,0.16870499,0.17652512
1147,0.17986298,0.99965563,1886,0.15792847,0.99971376,1656,0.02193451,-0.00005813,0.16889572,0.17986298
1148,0.17499924,0.99964789,1835,0.15544891,0.99971953,1630,0.01955032,-0.00007163,0.16522408,0.17499924
1149,0.18692017,0.99962180,1960,0.16231537,0.99970863,1702,0.02460480,-0.00008683,0.17461777,0.18692017
1150,0.09193420,0.99986695,964,0.13675690,0.99980205,1434,-0.04482269,0.00006490,0.11434555,0.13675690
1151,0.09346008,0.99985651,980,0.13465881,0.99980572,1412,-0.04119873,0.00005079,0.11405945,0.13465881
1152,0.09241104,0.99985433,969,0.13456345,0.99980095,1411,-0.04215240,0.00005338,0.11348724,0.13456345
1153,0.09555817,0.99985321,1002,0.13580322,0.99980112,1424,-0.04024506,0.00005210,0.11568069,0.13580322
1154,0.09632111,0.99984476,1010,0.13494492,0.99980149,1415,-0.03862381,0.00004328,0.11563301,0.13494492
1155,0.09775162,0.99984562,1025,0.13685226,0.99979737,1435,-0.03910065,0.00004825,0.11730194,0.13685226
1156,0.10805130,0.99983340,1133,0.14839172,0.99978198,1556,-0.04034042,0.00005142,0.12822151,0.14839172
1157,0.34151077,0.99929106,3581,0.05331039,0.99997894,559,0.28820038,-0.00068788,0.19741058,0.34151077
1158,0.33998489,0.99930880,3565,0.05455017,0.99997752,572,0.28543472,-0.00066871,0.19726753,0.33998489
1159,0.34351349,0.99932517,3602,0.05702972,0.99997309,598,0.28648376,-0.00064793,0.20027161,0.34351349
1160,0.34809113,0.99930361,3650,0.05483627,0.99997003,575,0.29325485,-0.00066642,0.20146370,0.34809113
1161,0.35209656,0.99928862,3692,0.05359650,0.99997553,562,0.29850006,-0.00068691,0.20284653,0.35209656
1162,0.34780502,0.99930963,3647,0.05292892,0.99997066,555,0.29487610,-0.00066103,0.20036697,0.34780502
1163,0.35400391,0.99922667,3712,0.05626678,0.99996457,590,0.29773712,-0.00073790,0.20513535,0.35400391
1164,0.12035370,0.99983098,1262,0.04758835,0.99998011,499,0.07276535,-0.00014912,0.08397102,0.12035370
1165,0.11034012,0.99986306,1157,0.04796982,0.99997622,503,0.06237030,-0.00011316,0.07915497,0.11034012
1166,0.11062622,0.99985488,1160,0.04911423,0.99996796,515,0.06151199,-0.00011309,0.07987022,0.11062622
1167,0.11339188,0.99985795,1189,0.05531311,0.99996016,580,0.05807877,-0.00010221,0.08435249,0.11339188
1168,0.10280609,0.99987672,1078,0.05664825,0.99995433,594,0.04615784,-0.00007761,0.07972717,0.10280609
1169,0.10547638,0.99988147,1106,0.06179810,0.99994050,648,0.04367828,-0.00005903,0.08363724,0.10547638
1170,0.10728836,0.99986860,1125,0.06942749,0.99991339,728,0.03786087,-0.00004479,0.08835793,0.10728836
1171,0.17681122,0.99977056,1854,0.03376007,0.99998612,354,0.14305115,-0.00021556,0.10528564,0.17681122
1172,0.17957687,0.99975105,1883,0.03328323,0.99998467,349,0.14629364,-0.00023361,0.10643005,0.17957687
1173,0.19378662,0.99967043,2032,0.03709793,0.99998655,389,0.15668869,-0.00031612,0.11544228,0.19378662
1174,0.19216537,0.99965670,2015,0.03633499,0.99998479,381,0.15583038,-0.00032809,0.11425018,0.19216537
1175,0.18587112,0.99970649,1949,0.03204346,0.99998740,336,0.15382767,-0.00028090,0.10895729,0.18587112
1176,0.19006729,0.99974372,1993,0.03833771,0.99998426,402,0.15172958,-0.00024054,0.11420250,0.19006729
1177,0.19197464,0.99975078,2013,0.04014969,0.99998334,421,0.15182495,-0.00023256,0.11606216,0.19197464
1178,0.08563995,0.99984547,898,0.04100800,0.99990975,430,0.04463196,-0.00006427,0.06332397,0.08563995
1179,0.09031296,0.99987047,947,0.04644394,0.99992359,487,0.04386902,-0.00005312,0.06837845,0.09031296
1180,0.08840561,0.99984619,927,0.04911423,0.99989557,515,0.03929138,-0.00004938,0.06875992,0.08840561
1181,0.08678436,0.99987156,910,0.04825592,0.99991282,506,0.03852844,-0.00004126,0.06752014,0.08678436
1182,0.09393692,0.99985092,985,0.05445480,0.99989074,571,0.03948212,-0.00003982,0.07419586,0.09393692
1183,0.09679794,0.99986503,1015,0.05741119,0.99990264,602,0.03938675,-0.00003760,0.07710457,0.09679794
1184,0.17433167,0.99971701,1828,0.04434586,0.99996812,465,0.12998581,-0.00025111,0.10933876,0.17433167
1185,0.17671585,0.99968861,1853,0.04482269,0.99996075,470,0.13189316,-0.00027213,0.11076927,0.17671585
1186,0.17747879,0.99969752,1861,0.04634857,0.99996164,486,0.13113022,-0.00026412,0.11191368,0.17747879
1187,0.18787384,0.99970006,1970,0.04997253,0.99995302,524,0.13790131,-0.00025296,0.11892319,0.18787384
1188,0.19598007,0.99967350,2055,0.05283356,0.99994585,554,0.14314651,-0.00027235,0.12440681,0.19598007
1189,0.20360947,0.99967412,2135,0.06084442,0.99993884,638,0.14276505,-0.00026471,0.13222694,0.20360947
1190,0.12321472,0.99988430,1292,0.07343292,0.99994713,770,0.04978180,-0.00006283,0.09832382,0.12321472
1191,0.12950897,0.99987957,1358,0.08106232,0.99994427,850,0.04844666,-0.00006470,0.10528564,0.12950897
1192,0.12626648,0.99987716,1324,0.07305145,0.99995235,766,0.05321503,-0.00007519,0.09965897,0.12626648
1193,0.13122559,0.99987393,1376,0.07514954,0.99995414,788,0.05607605,-0.00008021,0.10318756,0.13122559
1194,0.13208389,0.99987298,1385,0.07743835,0.99995102,812,0.05464554,-0.00007804,0.10476112,0.13208389
1195,0.12979507,0.99987364,1361,0.07505417,0.99995238,787,0.05474091,-0.00007874,0.10242462,0.12979507
1196,0.18444061,0.99985252,1934,0.12149811,0.99983984,1274,0.06294250,0.00001268,0.15296936,0.18444061
1197,0.18510818,0.99984745,1941,0.11816025,0.99985442,1239,0.06694794,-0.00000697,0.15163422,0.18510818
1198,0.18758774,0.99983876,1967,0.12025833,0.99985538,1261,0.06732941,-0.00001662,0.15392303,0.18758774
1199,0.18587112,0.99982417,1949,0.11711121,0.99984375,1228,0.06875992,-0.00001958,0.15149117,0.18587112
1200,0.18482208,0.99982568,1938,0.11529922,0.99984465,1209,0.06952286,-0.00001897,0.15006065,0.18482208
1201,0.18320084,0.99982522,1921,0.10957718,0.99983992,1149,0.07362366,-0.00001471,0.14638901,0.18320084
1202,0.17213821,0.99944638,1805,0.11806488,0.99983438,1238,0.05407333,-0.00038801,0.14510155,0.17213821
1203,0.17528534,0.99941738,1838,0.11596680,0.99982856,1216,0.05931854,-0.00041119,0.14562607,0.17528534
1204,0.16613007,0.99942522,1742,0.11014938,0.99984389,1155,0.05598068,-0.00041867,0.13813972,0.16613007
1205,0.16565323,0.99942906,1737,0.11167526,0.99984211,1171,0.05397797,-0.00041305,0.13866425,0.16565323
1206,0.16746521,0.99939048,1756,0.10757446,0.99984140,1128,0.05989075,-0.00045092,0.13751984,0.16746521
1207,0.16651154,0.99941210,1746,0.10700226,0.99983457,1122,0.05950928,-0.00042247,0.13675690,0.16651154
1208,0.25453568,0.99892459,2669,0.04186630,0.99996830,439,0.21266937,-0.00104371,0.14820099,0.25453568
1209,0.24528503,0.99898252,2572,0.03223419,0.99997377,338,0.21305084,-0.00099125,0.13875961,0.24528503
1210,0.23794174,0.99905915,2495,0.03118515,0.99997572,327,0.20675659,-0.00091658,0.13456345,0.23794174
1211,0.24223328,0.99911053,2540,0.03242493,0.99997256,340,0.20980835,-0.00086203,0.13732910,0.24223328
1212,0.24662018,0.99911387,2586,0.03290176,0.99997212,345,0.21371841,-0.00085824,0.13976097,0.24662018
1213,0.16326904,0.99976356,1712,0.14524460,0.99994505,1523,0.01802444,-0.00018149,0.15425682,0.16326904
1214,0.16584396,0.99973557,1739,0.14533997,0.99994381,1524,0.02050400,-0.00020825,0.15559196,0.16584396
1215,0.16946793,0.99973017,1777,0.14820099,0.99993710,1554,0.02126694,-0.00020693,0.15883446,0.16946793
1216,0.17547607,0.99970762,1840,0.14314651,0.99993804,1501,0.03232956,-0.00023042,0.15931129,0.17547607
1217,0.17356873,0.99972493,1820,0.14324188,0.99993912,1502,0.03032684,-0.00021420,0.15840530,0.17356873
1218,0.08172989,0.99991279,857,0.09899139,0.99992342,1038,-0.01726151,-0.00001064,0.09036064,0.09899139
1219,0.08020401,0.99992520,841,0.08401871,0.99993725,881,-0.00381470,-0.00001205,0.08211136,0.08401871
1220,0.08363724,0.99990986,877,0.07429123,0.99994331,779,0.00934601,-0.00003345,0.07896423,0.08363724
1221,0.08792877,0.99988588,922,0.07276535,0.99994438,763,0.01516342,-0.00005851,0.08034706,0.08792877
1222,0.08096695,0.99990347,849,0.07534027,0.99993404,790,0.00562668,-0.00003057,0.07815361,0.08096695
1223,0.17070770,0.99988685,1790,0.07505417,0.99987487,787,0.09565353,0.00001198,0.12288094,0.17070770
1224,0.17137527,0.99988999,1797,0.07371902,0.99986086,773,0.09765625,0.00002913,0.12254715,0.17137527
1225,0.17242432,0.99989410,1808,0.07266998,0.99985572,762,0.09975433,0.00003839,0.12254715,0.17242432
1226,0.17528534,0.99989235,1838,0.07467270,0.99984497,783,0.10061264,0.00004738,0.12497902,0.17528534
1227,0.17719269,0.99989336,1858,0.07543564,0.99981175,791,0.10175705,0.00008161,0.12631416,0.17719269
1228,0.41179657,0.99926497,4318,0.05245209,0.99990886,550,0.35934448,-0.00064389,0.23212433,0.41179657
1229,0.40111542,0.99937613,4206,0.05426407,0.99990297,569,0.34685135,-0.00052684,0.22768974,0.40111542
1230,0.40884018,0.99949595,4287,0.05254745,0.99990986,551,0.35629272,-0.00041391,0.23069382,0.40884018
1231,0.41332245,0.99955174,4334,0.05550385,0.99989729,582,0.35781860,-0.00034554,0.23441315,0.41332245
1232,0.40903091,0.99954987,4289,0.05617142,0.99990410,589,0.35285950,-0.00035423,0.23260117,0.40903091
1233,0.14553070,0.99987353,1526,0.03461838,0.99994316,363,0.11091232,-0.00006963,0.09007454,0.14553070
1234,0.14801025,0.99986549,1552,0.02946854,0.99995166,309,0.11854172,-0.00008617,0.08873940,0.14801025
1235,0.14648438,0.99986813,1536,0.02946854,0.99994579,309,0.11701584,-0.00007766,0.08797646,0.14648438
1236,0.15392303,0.99984708,1614,0.03137589,0.99994780,329,0.12254715,-0.00010072,0.09264946,0.15392303
1237,0.15344620,0.99983669,1609,0.02803802,0.99994595,294,0.12540817,-0.00010926,0.09074211,0.15344620
1238,0.10299683,0.99983390,1080,0.05559921,0.99984755,583,0.04739761,-0.00001365,0.07929802,0.10299683
1239,0.10633469,0.99982104,1115,0.05693436,0.99983733,597,0.04940033,-0.00001628,0.08163452,0.10633469
1240,0.10614395,0.99982596,1113,0.05702972,0.99983647,598,0.04911423,-0.00001051,0.08158684,0.10614395
1241,0.10623932,0.99982974,1114,0.05426407,0.99984845,569,0.05197525,-0.00001871,0.08025169,0.10623932
1242,0.10557175,0.99983423,1107,0.05197525,0.99985715,545,0.05359650,-0.00002292,0.07877350,0.10557175
1243,0.24757385,0.99965270,2596,0.16145706,0.99977186,1693,0.08611679,-0.00011917,0.20451546,0.24757385
1244,0.24337769,0.99966337,2552,0.15459061,0.99977691,1621,0.08878708,-0.00011353,0.19898415,0.24337769
1245,0.22363663,0.99968789,2345,0.14657974,0.99977760,1537,0.07705688,-0.00008972,0.18510818,0.22363663
1246,0.21352768,0.99967134,2239,0.13704300,0.99977614,1437,0.07648468,-0.00010480,0.17528534,0.21352768
1247,0.21600723,0.99963377,2265,0.12702942,0.99975615,1332,0.08897781,-0.00012237,0.17151833,0.21600723
1248,0.01764297,0.99998401,185,0.05884171,0.99979579,617,-0.04119873,0.00018822,0.03824234,0.05884171
1249,0.01792908,0.99998368,188,0.06446838,0.99978375,676,-0.04653931,0.00019993,0.04119873,0.06446838
1250,0.01564026,0.99998808,164,0.06732941,0.99978393,706,-0.05168915,0.00020416,0.04148483,0.06732941
1251,0.01783371,0.99998031,187,0.07200241,0.99977512,755,-0.05416870,0.00020519,0.04491806,0.07200241
1252,0.01745224,0.99998577,183,0.07181168,0.99978040,753,-0.05435944,0.00020537,0.04463196,0.07181168
1253,0.35781860,0.99908485,3752,0.11510849,0.99983100,1207,0.24271011,-0.00074615,0.23646355,0.35781860
1254,0.33731461,0.99908695,3537,0.09937286,0.99980585,1042,0.23794174,-0.00071890,0.21834373,0.33731461
1255,0.31785965,0.99909552,3333,0.09841919,0.99978972,1032,0.21944046,-0.00069420,0.20813942,0.31785965
1256,0.31681061,0.99912252,3322,0.09651184,0.99980731,1012,0.22029877,-0.00068479,0.20666122,0.31681061
1257,0.29726028,0.99923194,3117,0.08964539,0.99983891,940,0.20761490,-0.00060697,0.19345284,0.29726028
1258,0.04568100,0.99994248,479,0.05769730,0.99988998,605,-0.01201630,0.00005250,0.05168915,0.05769730
1259,0.04138947,0.99993174,434,0.06151199,0.99986750,645,-0.02012253,0.00006424,0.05145073,0.06151199
1260,0.04577637,0.99993122,480,0.07495880,0.99983688,786,-0.02918243,0.00009434,0.06036758,0.07495880
1261,0.04634857,0.99993195,486,0.08125305,0.99981702,852,-0.03490448,0.00011492,0.06380081,0.08125305
1262,0.04425049,0.99993195,464,0.09021759,0.99978534,946,-0.04596710,0.00014661,0.06723404,0.09021759
1263,0.04158020,0.99995136,436,0.00343323,0.99999742,36,0.03814697,-0.00004605,0.02250671,0.04158020
1264,0.04186630,0.99995357,439,0.00467300,0.99999603,49,0.03719330,-0.00004246,0.02326965,0.04186630
1265,0.05016327,0.99993564,526,0.00791550,0.99999438,83,0.04224777,-0.00005874,0.02903938,0.05016327
1266,0.05521774,0.99992435,579,0.01258850,0.99998477,132,0.04262924,-0.00006042,0.03390312,0.05521774
1267,0.14410019,0.99977503,1511,0.04940033,0.99991613,518,0.09469986,-0.00014110,0.09675026,0.14410019
1268,0.15869141,0.99971739,1664,0.05750656,0.99989313,603,0.10118484,-0.00017574,0.10809898,0.15869141
1269,0.17051697,0.99968625,1788,0.06713867,0.99987472,704,0.10337830,-0.00018847,0.11882782,0.17051697
1270,0.18501282,0.99966597,1940,0.07686615,0.99986476,806,0.10814667,-0.00019879,0.13093948,0.18501282
1271,0.20122528,0.99969876,2110,0.05445480,0.99988878,571,0.14677048,-0.00019002,0.12784004,0.20122528
1272,0.21123886,0.99967130,2215,0.05493164,0.99988112,576,0.15630722,-0.00020983,0.13308525,0.21123886
1273,0.22010803,0.99965127,2308,0.05397797,0.99988782,566,0.16613007,-0.00023656,0.13704300,0.22010803
1274,0.22935867,0.99963418,2405,0.05731583,0.99988013,601,0.17204285,-0.00024595,0.14333725,0.22935867
1275,0.23565292,0.99958997,2471,0.11386871,0.99977528,1194,0.12178421,-0.00018531,0.17476082,0.23565292
1276,0.24747849,0.99957239,2595,0.11425018,0.99976386,1198,0.13322830,-0.00019147,0.18086433,0.24747849
1277,0.26149750,0.99955853,2742,0.11949539,0.99974856,1253,0.14200211,-0.00019002,0.19049644,0.26149750
1278,0.27389526,0.99956055,2872,0.12063980,0.99974716,1265,0.15325546,-0.00018661,0.19726753,0.27389526
1279,0.36401749,0.99916998,3817,0.12922287,0.99965070,1355,0.23479462,-0.00048073,0.24662018,0.36401749
1280,0.36582947,0.99915638,3836,0.13217926,0.99963314,1386,0.23365021,-0.00047676,0.24900436,0.36582947
1281,0.37775040,0.99914926,3961,0.14390945,0.99960899,1509,0.23384094,-0.00045973,0.26082993,0.37775040
1282,0.38957596,0.99913168,4085,0.15583038,0.99958179,1634,0.23374557,-0.00045010,0.27270317,0.38957596
1283,0.38547516,0.99921936,4042,0.08516312,0.99991323,893,0.30031204,-0.00069387,0.23531914,0.38547516
1284,0.40216446,0.99921915,4217,0.09107590,0.99991690,955,0.31108856,-0.00069775,0.24662018,0.40216446
1285,0.40969849,0.99921670,4296,0.09927750,0.99991951,1041,0.31042099,-0.00070281,0.25448799,0.40969849
1286,0.42285919,0.99920040,4434,0.11234283,0.99990729,1178,0.31051636,-0.00070689,0.26760101,0.42285919
1287,0.51259995,0.99923587,5375,0.41742325,0.99940632,4377,0.09517670,-0.00017045,0.46501160,0.51259995
1288,0.52232742,0.99924517,5477,0.43220520,0.99940849,4532,0.09012222,-0.00016332,0.47726631,0.52232742
1289,0.53653717,0.99922174,5626,0.44679642,0.99937055,4685,0.08974075,-0.00014881,0.49166679,0.53653717
1290,0.54702759,0.99921383,5736,0.45480728,0.99936160,4769,0.09222031,-0.00014778,0.50091743,0.54702759
1291,0.53195953,0.99919472,5578,0.25444031,0.99969763,2668,0.27751923,-0.00050290,0.39319992,0.53195953
1292,0.53434372,0.99918716,5603,0.26006699,0.99968282,2727,0.27427673,-0.00049566,0.39720535,0.53434372
1293,0.54788589,0.99914256,5745,0.27103424,0.99965038,2842,0.27685165,-0.00050782,0.40946007,0.54788589
1294,0.55055618,0.99913220,5773,0.27875900,0.99963440,2923,0.27179718,-0.00050219,0.41465759,0.55055618
1295,0.22401810,0.99972951,2349,0.20179749,0.99974020,2116,0.02222061,-0.00001069,0.21290779,0.22401810
1296,0.22945404,0.99971888,2406,0.20227432,0.99973771,2121,0.02717972,-0.00001883,0.21586418,0.22945404
1297,0.23498535,0.99970675,2464,0.20666122,0.99973089,2167,0.02832413,-0.00002414,0.22082329,0.23498535
1298,0.23860931,0.99970313,2502,0.21095276,0.99972756,2212,0.02765656,-0.00002442,0.22478104,0.23860931
1299,0.17557144,0.99976482,1841,0.24385452,0.99968158,2557,-0.06828308,0.00008324,0.20971298,0.24385452
1300,0.18138885,0.99975693,1902,0.25491714,0.99966914,2673,-0.07352829,0.00008779,0.21815300,0.25491714
1301,0.19311905,0.99975725,2025,0.27208328,0.99965926,2853,-0.07896423,0.00009799,0.23260117,0.27208328
1302,0.19378662,0.99975181,2032,0.27713776,0.99963792,2906,-0.08335114,0.00011389,0.23546219,0.27713776
1303,0.31280518,0.99944302,3280,0.24423599,0.99969462,2561,0.06856918,-0.00025160,0.27852058,0.31280518
1304,0.33025742,0.99942452,3463,0.25396347,0.99968727,2663,0.07629395,-0.00026275,0.29211044,0.33025742
1305,0.33702850,0.99939792,3534,0.25758743,0.99966860,2701,0.07944107,-0.00027069,0.29730797,0.33702850
1306,0.35114288,0.99937410,3682,0.27294159,0.99965000,2862,0.07820129,-0.00027591,0.31204224,0.35114288
1307,0.52490234,0.99924658,5504,0.22592545,0.99972361,2369,0.29897690,-0.00047703,0.37541389,0.52490234
1308,0.54473877,0.99922736,5712,0.22697449,0.99972540,2380,0.31776428,-0.00049804,0.38585663,0.54473877
1309,0.54655075,0.99921075,5731,0.22506714,0.99972461,2360,0.32148361,-0.00051386,0.38580894,0.54655075
1310,0.56896210,0.99918821,5966,0.23136139,0.99972389,2426,0.33760071,-0.00053568,0.40016174,0.56896210
1311,0.56819916,0.99932402,5958,0.27971268,0.99967379,2933,0.28848648,-0.00034978,0.42395592,0.56819916
1312,0.58832169,0.99929123,6169,0.28667450,0.99967420,3006,0.30164719,-0.00038297,0.43749809,0.58832169
1313,0.58870316,0.99930009,6173,0.28562546,0.99967353,2995,0.30307770,-0.00037345,0.43716431,0.58870316
1314,0.60815811,0.99927492,6377,0.28810501,0.99967802,3021,0.32005310,-0.00040311,0.44813156,0.60815811
1315,0.66480637,0.99916423,6971,0.41475296,0.99948470,4349,0.25005341,-0.00032046,0.53977966,0.66480637
1316,0.66509247,0.99915409,6974,0.40922165,0.99950809,4291,0.25587082,-0.00035400,0.53715706,0.66509247
1317,0.65698624,0.99917346,6889,0.40769577,0.99948774,4275,0.24929047,-0.00031429,0.53234100,0.65698624
1318,0.66270828,0.99915972,6949,0.40807724,0.99948912,4279,0.25463104,-0.00032940,0.53539276,0.66270828
1319,0.73461533,0.99902033,7703,0.58040619,0.99918621,6086,0.15420914,-0.00016587,0.65751076,0.73461533
1320,0.74090958,0.99901325,7769,0.58460236,0.99918344,6130,0.15630722,-0.00017020,0.66275597,0.74090958
1321,0.74157715,0.99903726,7776,0.58460236,0.99920148,6130,0.15697479,-0.00016422,0.66308975,0.74157715
1322,0.75244904,0.99899962,7890,0.59280396,0.99919662,6216,0.15964508,-0.00019700,0.67262650,0.75244904
1323,0.53062439,0.99938015,5564,0.22048950,0.99963277,2312,0.31013489,-0.00025263,0.37555695,0.53062439
1324,0.53663254,0.99937301,5627,0.21963120,0.99964351,2303,0.31700134,-0.00027050,0.37813187,0.53663254
1325,0.54025650,0.99937214,5665,0.21953583,0.99963751,2302,0.32072067,-0.00026537,0.37989616,0.54025650
1326,0.54550171,0.99936208,5720,0.22087097,0.99964369,2316,0.32463074,-0.00028162,0.38318634,0.54550171
1327,0.31108856,0.99966349,3262,0.15964508,0.99980419,1674,0.15144348,-0.00014069,0.23536682,0.31108856
1328,0.31347275,0.99966796,3287,0.15878677,0.99981160,1665,0.15468597,-0.00014364,0.23612976,0.31347275
1329,0.32215118,0.99966177,3378,0.15745163,0.99980878,1651,0.16469955,-0.00014701,0.23980141,0.32215118
1330,0.32444000,0.99967826,3402,0.15840530,0.99982139,1661,0.16603470,-0.00014313,0.24142265,0.32444000
1331,0.31566620,0.99893526,3310,0.33607483,0.99922187,3524,-0.02040863,-0.00028661,0.32587051,0.33607483
1332,0.31328201,0.99894554,3285,0.34961700,0.99916442,3666,-0.03633499,-0.00021888,0.33144951,0.34961700
1333,0.31852722,0.99894358,3340,0.36134720,0.99912836,3789,-0.04281998,-0.00018478,0.33993721,0.36134720
1334,0.32072067,0.99891996,3363,0.37469864,0.99909789,3929,-0.05397797,-0.00017793,0.34770966,0.37469864
1335,0.16460419,0.99981356,1726,0.31700134,0.99947716,3324,-0.15239716,0.00033640,0.24080276,0.31700134
1336,0.16746521,0.99979320,1756,0.32386780,0.99946099,3396,-0.15640259,0.00033221,0.24566650,0.32386780
