frame,per_percent,ssim,error_pixels,total_pixels
1946,0.18653870,0.99855274,1956,1048576
1947,0.19407272,0.99853406,2035,1048576
1948,0.21343231,0.99840036,2238,1048576
1949,0.60272217,0.98918109,6320,1048576
1950,0.58498383,0.98894764,6134,1048576
1951,0.58727264,0.98882093,6158,1048576
1952,0.58660507,0.98987268,6151,1048576
1953,0.55036545,0.99165767,5771,1048576
1954,0.53749084,0.99263267,5636,1048576
1955,0.56858063,0.99244540,5962,1048576
1956,0.42915344,0.99082504,4500,1048576
1957,0.46892166,0.98910155,4917,1048576
1958,0.48074722,0.98866106,5041,1048576
1959,0.49095154,0.98810163,5148,1048576
1960,0.48131943,0.98846518,5047,1048576
1961,0.51031113,0.98812613,5351,1048576
1962,0.49829483,0.98823590,5225,1048576
1963,0.48427582,0.98816196,5078,1048576
1964,0.61140060,0.98879311,6411,1048576
1965,0.61340332,0.98856919,6432,1048576
1966,0.57077408,0.98910733,5985,1048576
1967,0.58536530,0.98890394,6138,1048576
1968,0.59900284,0.98832997,6281,1048576
1969,0.57439804,0.98903507,6023,1048576
1970,0.58727264,0.98845874,6158,1048576
1971,0.60176849,0.98794004,6310,1048576
1972,0.77180862,0.98764131,8093,1048576
1973,0.78611374,0.98732297,8243,1048576
1974,0.79250336,0.98706852,8310,1048576
1975,0.79860687,0.98673511,8374,1048576
1976,0.81691742,0.98642196,8566,1048576
1977,0.81520081,0.98640952,8548,1048576
1978,0.80709457,0.98573704,8463,1048576
1979,0.79317093,0.98610161,8317,1048576
1980,0.95033646,0.98461795,9965,1048576
1981,0.94089508,0.98473820,9866,1048576
1982,0.94995499,0.98440882,9961,1048576
1983,0.97389221,0.98420765,10212,1048576
1984,0.97589493,0.98383894,10233,1048576
1985,0.97312927,0.98386419,10204,1048576
1986,0.96664429,0.98410623,10136,1048576
1987,0.96282959,0.98409250,10096,1048576
1988,0.85954666,0.98128089,9013,1048576
1989,0.87432861,0.98099684,9168,1048576
1990,0.87575912,0.98071774,9183,1048576
1991,0.85105896,0.98105105,8924,1048576
1992,0.87413788,0.98077527,9166,1048576
1993,0.89616776,0.97989505,9397,1048576
1994,0.89025497,0.97961877,9335,1048576
1995,0.87060928,0.98001083,9129,1048576
1996,0.75082779,0.97868954,7873,1048576
1997,0.77772141,0.97805341,8155,1048576
1998,0.75883865,0.97789633,7957,1048576
1999,0.75778961,0.97776541,7946,1048576
2000,0.76026917,0.97781469,7972,1048576
2001,0.74348450,0.97785300,7796,1048576
2002,0.74558258,0.97766629,7818,1048576
2003,0.75330734,0.97743584,7899,1048576
2004,0.36449432,0.98780305,3822,1048576
2005,0.35552979,0.98786227,3728,1048576
2006,0.35390854,0.98776763,3711,1048576
2007,0.36182404,0.98721549,3794,1048576
2008,0.39100647,0.98714165,4100,1048576
2009,0.35982132,0.98734732,3773,1048576
2010,0.36821365,0.98693723,3861,1048576
2011,0.37174225,0.98501196,3898,1048576
2012,0.38862228,0.98447541,4075,1048576
2013,0.38423538,0.98479284,4029,1048576
2014,0.39443970,0.98409534,4136,1048576
2015,0.38557053,0.98404899,4043,1048576
2016,0.38919449,0.98382139,4081,1048576
2017,0.41074753,0.98327901,4307,1048576
2018,0.38013458,0.98348633,3986,1048576
2019,0.50230026,0.98394899,5267,1048576
2020,0.50516129,0.98390569,5297,1048576
2021,0.51364899,0.98392074,5386,1048576
2022,0.51698685,0.98305137,5421,1048576
2023,0.52080154,0.98339815,5461,1048576
2024,0.52595139,0.98289734,5515,1048576
2025,0.52938461,0.98242787,5551,1048576
2026,0.52814484,0.98287112,5538,1048576
2027,1.17559433,0.97511717,12327,1048576
2028,1.19495392,0.97554389,12530,1048576
2029,1.18427277,0.97560112,12418,1048576
2030,1.20162964,0.97520437,12600,1048576
2031,1.19667053,0.97540602,12548,1048576
2032,1.18942261,0.97539698,12472,1048576
2033,1.19228363,0.97491409,12502,1048576
2034,1.18913651,0.97524226,12469,1048576
2035,0.94394684,0.97437874,9898,1048576
2036,1.00603104,0.97429686,10549,1048576
2037,0.94003677,0.97498058,9857,1048576
2038,0.91400146,0.97585009,9584,1048576
2039,0.90322495,0.97594962,9471,1048576
2040,0.92897415,0.97683401,9741,1048576
2041,0.92296600,0.97668234,9678,1048576
2042,0.92706680,0.97699740,9721,1048576
2043,0.75006485,0.98096653,7865,1048576
2044,0.75683594,0.98104439,7936,1048576
2045,0.75387955,0.98046210,7905,1048576
2046,0.75979233,0.98086096,7967,1048576
2047,0.77733994,0.98066349,8151,1048576
2048,0.76246262,0.98045346,7995,1048576
2049,0.76570511,0.98066094,8029,1048576
2050,0.78306198,0.98045263,8211,1048576
2051,0.94289780,0.97836865,9887,1048576
2052,0.93946457,0.97869143,9851,1048576
2053,0.93975067,0.97908521,9854,1048576
2054,0.94652176,0.97853798,9925,1048576
2055,0.95825195,0.97885799,10048,1048576
2056,0.94766617,0.97905202,9937,1048576
2057,0.94442368,0.97964678,9903,1048576
2058,0.95081329,0.97979894,9970,1048576
2059,1.10216141,0.97620029,11557,1048576
2060,1.10082626,0.97643442,11543,1048576
2061,1.08489990,0.97652030,11376,1048576
2062,1.06458664,0.97731283,11163,1048576
2063,1.06191635,0.97755298,11135,1048576
2064,1.04761124,0.97807818,10985,1048576
2065,1.03330612,0.97852177,10835,1048576
2066,1.01366043,0.97936306,10629,1048576
2067,1.20248795,0.97057198,12609,1048576
2068,1.18436813,0.97094916,12419,1048576
2069,1.19037628,0.97099546,12482,1048576
2070,1.17721558,0.97252354,12344,1048576
2071,1.18036270,0.97306771,12377,1048576
2072,1.16367340,0.97330484,12202,1048576
2073,1.15928650,0.97400480,12156,1048576
2074,1.23643875,0.97392718,12965,1048576
2075,1.21927261,0.97506902,12785,1048576
2076,1.22489929,0.97509270,12844,1048576
2077,1.23834610,0.97478544,12985,1048576
2078,1.23157501,0.97538721,12914,1048576
2079,1.22461319,0.97579185,12841,1048576
2080,1.23291016,0.97571721,12928,1048576
2081,1.23634338,0.97600836,12964,1048576
2082,1.08880997,0.98000095,11417,1048576
2083,1.09148026,0.98016365,11445,1048576
2084,1.09519958,0.98085590,11484,1048576
2085,1.10607147,0.98069647,11598,1048576
2086,1.10044479,0.98034907,11539,1048576
2087,1.10797882,0.98054782,11618,1048576
2088,1.11045837,0.98019683,11644,1048576
2089,1.11608505,0.97960083,11703,1048576
2090,1.33571625,0.97034689,14006,1048576
2091,1.33295059,0.97038754,13977,1048576
2092,1.32493973,0.97094358,13893,1048576
2093,1.30958557,0.97151307,13732,1048576
2094,1.29356384,0.97143629,13564,1048576
2095,1.30825043,0.97077505,13718,1048576
2096,1.28765106,0.97105201,13502,1048576
2097,1.26628876,0.97144885,13278,1048576
2098,0.63219070,0.98811130,6629,1048576
2099,0.61941147,0.98850571,6495,1048576
2100,0.62189102,0.98807953,6521,1048576
2101,0.62837601,0.98824531,6589,1048576
2102,0.61140060,0.98867496,6411,1048576
2103,0.60844421,0.98875911,6380,1048576
2104,0.61140060,0.98846281,6411,1048576
2105,0.59862137,0.98844505,6277,1048576
2106,0.40702820,0.99124184,4268,1048576
2107,0.40330887,0.99132323,4229,1048576
2108,0.41112900,0.99081043,4311,1048576
2109,0.40855408,0.99106054,4284,1048576
2110,0.40416718,0.99096799,4238,1048576
2111,0.39997101,0.99139689,4194,1048576
2112,0.39978027,0.99102629,4192,1048576
2113,0.39424896,0.99149746,4134,1048576
2114,0.80385208,0.98417507,8429,1048576
2115,0.79622269,0.98434566,8349,1048576
2116,0.79822540,0.98435135,8370,1048576
2117,0.78878403,0.98457317,8271,1048576
2118,0.78172684,0.98489037,8197,1048576
2119,0.79050064,0.98447210,8289,1048576
2120,0.78411102,0.98500536,8222,1048576
2121,0.79154968,0.98468417,8300,1048576
2122,0.68712234,0.98540776,7205,1048576
2123,0.68693161,0.98573577,7203,1048576
2124,0.71849823,0.98560479,7534,1048576
2125,0.68883896,0.98597715,7223,1048576
2126,0.66680908,0.98659743,6992,1048576
2127,0.65402985,0.98692639,6858,1048576
2128,0.66528320,0.98709698,6976,1048576
2129,0.63142776,0.98765947,6621,1048576
2130,0.45919418,0.98985588,4815,1048576
2131,0.45394897,0.98970023,4760,1048576
2132,0.45166016,0.98952529,4736,1048576
2133,0.45452118,0.98953612,4766,1048576
2134,0.45356750,0.98969237,4756,1048576
2135,0.45089722,0.98959787,4728,1048576
2136,0.45032501,0.99006194,4722,1048576
2137,0.45223236,0.98986455,4742,1048576
2138,0.66080093,0.98837746,6929,1048576
2139,0.66022873,0.98860338,6923,1048576
2140,0.62856674,0.98873278,6591,1048576
2141,0.73442459,0.98786335,7701,1048576
2142,0.65536499,0.98825097,6872,1048576
2143,0.64458847,0.98853284,6759,1048576
2144,0.63858032,0.98900643,6696,1048576
2145,0.66070557,0.98883326,6928,1048576
2146,0.30508041,0.99522242,3199,1048576
2147,0.31499863,0.99529481,3303,1048576
2148,0.28944016,0.99514671,3035,1048576
2149,0.29401779,0.99511414,3083,1048576
2150,0.32815933,0.99455531,3441,1048576
2151,0.31919479,0.99451090,3347,1048576
2152,0.31251907,0.99423100,3277,1048576
2153,0.31967163,0.99418497,3352,1048576
2154,0.61788559,0.98773053,6479,1048576
2155,0.61683655,0.98791603,6468,1048576
2156,0.57373047,0.98876584,6016,1048576
2157,0.58221817,0.98809510,6105,1048576
2158,0.60701370,0.98799417,6365,1048576
2159,0.59432983,0.98843029,6232,1048576
2160,0.57744980,0.98817428,6055,1048576
2161,0.58393478,0.98818540,6123,1048576
2162,0.66795349,0.98690585,7004,1048576
2163,0.67405701,0.98652194,7068,1048576
2164,0.66804886,0.98657376,7005,1048576
2165,0.66289902,0.98647464,6951,1048576
2166,0.65469742,0.98658109,6865,1048576
2167,0.66061020,0.98662084,6927,1048576
2168,0.64773560,0.98661241,6792,1048576
2169,0.63381195,0.98690858,6646,1048576
2170,0.59347153,0.98616757,6223,1048576
2171,0.57964325,0.98671813,6078,1048576
2172,0.59251785,0.98651961,6213,1048576
2173,0.58956146,0.98668047,6182,1048576
2174,0.58298111,0.98686661,6113,1048576
2175,0.56562424,0.98714521,5931,1048576
2176,0.56018829,0.98737114,5874,1048576
2177,0.55360794,0.98757832,5805,1048576
2178,0.46205521,0.98814882,4845,1048576
2179,0.45671463,0.98817828,4789,1048576
2180,0.47550201,0.98743991,4986,1048576
2181,0.47998428,0.98763814,5033,1048576
2182,0.46091080,0.98828418,4833,1048576
2183,0.45690536,0.98849849,4791,1048576
2184,0.45366287,0.98855721,4757,1048576
2185,0.43258667,0.98907642,4536,1048576
2186,0.68626404,0.98542511,7196,1048576
2187,0.68178177,0.98589969,7149,1048576
2188,0.68626404,0.98573967,7196,1048576
2189,0.69055557,0.98629069,7241,1048576
2190,0.68254471,0.98675391,7157,1048576
2191,0.67348480,0.98733850,7062,1048576
2192,0.68588257,0.98739999,7192,1048576
2193,0.54311752,0.98830113,5695,1048576
2194,0.53777695,0.98834802,5639,1048576
2195,0.56753159,0.98779272,5951,1048576
2196,0.56724548,0.98754488,5948,1048576
2197,0.56686401,0.98751701,5944,1048576
2198,0.58898926,0.98696325,6176,1048576
2199,0.58574677,0.98690704,6142,1048576
2200,0.58574677,0.98694729,6142,1048576
2201,0.44860840,0.99167454,4704,1048576
2202,0.45356750,0.99177745,4756,1048576
2203,0.47206879,0.99134109,4950,1048576
2204,0.47369003,0.99159841,4967,1048576
2205,0.47273636,0.99169228,4957,1048576
2206,0.48074722,0.99132025,5041,1048576
2207,0.48179626,0.99161932,5052,1048576
2208,0.47092438,0.99185577,4938,1048576
2209,0.60606003,0.98661243,6355,1048576
2210,0.61941147,0.98666985,6495,1048576
2211,0.63524246,0.98639287,6661,1048576
2212,0.65202713,0.98609670,6837,1048576
2213,0.66452026,0.98580078,6968,1048576
2214,0.67911148,0.98513896,7121,1048576
2215,0.69570541,0.98477677,7295,1048576
2216,0.71125031,0.98448788,7458,1048576
2217,0.70075989,0.98397978,7348,1048576
2218,0.71372986,0.98374798,7484,1048576
2219,0.71125031,0.98410521,7458,1048576
2220,0.70981979,0.98483468,7443,1048576
2221,0.70915222,0.98502365,7436,1048576
2222,0.71048737,0.98528305,7450,1048576
2223,0.70552826,0.98561242,7398,1048576
2224,0.71039200,0.98551575,7449,1048576
2225,0.99611282,0.97862319,10445,1048576
2226,0.98619461,0.97881600,10341,1048576
2227,0.98781586,0.97874239,10358,1048576
2228,1.00135803,0.97854698,10500,1048576
2229,0.98505020,0.97905266,10329,1048576
2230,0.97112656,0.97913995,10183,1048576
2231,0.95291138,0.97977062,9992,1048576
2232,0.94900131,0.98019548,9951,1048576
2233,0.71086884,0.98809488,7454,1048576
2234,0.73757172,0.98719512,7734,1048576
2235,0.72050095,0.98775921,7555,1048576
2236,0.72565079,0.98785109,7609,1048576
2237,0.72050095,0.98798650,7555,1048576
2238,0.71201324,0.98798063,7466,1048576
2239,0.71363449,0.98797637,7483,1048576
2240,0.71840286,0.98760584,7533,1048576
2241,0.76141357,0.98731571,7984,1048576
2242,0.76799393,0.98742113,8053,1048576
2243,0.77648163,0.98744053,8142,1048576
2244,0.78620911,0.98707425,8244,1048576
2245,0.79002380,0.98653730,8284,1048576
2246,0.78010559,0.98628776,8180,1048576
2247,0.77037811,0.98682821,8078,1048576
2248,0.75130463,0.98713564,7878,1048576
2249,0.74129105,0.98809986,7773,1048576
2250,0.80194473,0.98719660,8409,1048576
2251,0.83303452,0.98659741,8735,1048576
2252,0.83560944,0.98626609,8762,1048576
2253,0.80509186,0.98662835,8442,1048576
2254,0.75397491,0.98765442,7906,1048576
2255,0.69189072,0.98898189,7255,1048576
2256,0.65145493,0.98705224,6831,1048576
2257,0.64258575,0.98747323,6738,1048576
2258,0.70848465,0.98547882,7429,1048576
2259,0.78125000,0.98475660,8192,1048576
2260,0.79536438,0.98426110,8340,1048576
2261,0.80261230,0.98421692,8416,1048576
2262,0.79536438,0.98425063,8340,1048576
2263,0.73595047,0.98626025,7717,1048576
2264,0.64849854,0.98878557,6800,1048576
2265,0.61206818,0.98927731,6418,1048576
2266,0.61874390,0.98882808,6488,1048576
2267,0.64973831,0.98864183,6813,1048576
2268,0.69322586,0.98763258,7269,1048576
2269,0.71344376,0.98750551,7481,1048576
2270,0.73204041,0.98745129,7676,1048576
2271,0.70695877,0.98830374,7413,1048576
2272,0.88615417,0.98659909,9292,1048576
2273,0.86326599,0.98674150,9052,1048576
2274,0.86088181,0.98646193,9027,1048576
2275,0.86822510,0.98633026,9104,1048576
2276,0.88405609,0.98630423,9270,1048576
2277,0.89282990,0.98608465,9362,1048576
2278,0.89254379,0.98652464,9359,1048576
2279,0.93889236,0.98622258,9845,1048576
2280,0.75902939,0.98690140,7959,1048576
2281,0.77075958,0.98644027,8082,1048576
2282,0.78573227,0.98594134,8239,1048576
2283,0.79345703,0.98602225,8320,1048576
2284,0.81615448,0.98550230,8558,1048576
2285,0.79736710,0.98585012,8361,1048576
2286,0.79765320,0.98631197,8364,1048576
2287,0.77667236,0.98636900,8144,1048576
2288,0.97293854,0.98380917,10202,1048576
2289,0.99973679,0.98264552,10483,1048576
2290,0.99792480,0.98255632,10464,1048576
2291,1.00555420,0.98256346,10544,1048576
2292,0.99916458,0.98279585,10477,1048576
2293,1.00688934,0.98312511,10558,1048576
2294,1.01547241,0.98357277,10648,1048576
2295,1.01404190,0.98336792,10633,1048576
2296,1.18646622,0.97531758,12441,1048576
2297,1.19924545,0.97479744,12575,1048576
2298,1.21355057,0.97420721,12725,1048576
2299,1.21459961,0.97471810,12736,1048576
2300,1.20611191,0.97481000,12647,1048576
2301,1.21011734,0.97471645,12689,1048576
2302,1.24683380,0.97415815,13074,1048576
2303,1.23806000,0.97475288,12982,1048576
2304,1.01680756,0.98231602,10662,1048576
2305,1.03073120,0.98166049,10808,1048576
2306,1.03807449,0.98153743,10885,1048576
2307,1.03626251,0.98164658,10866,1048576
2308,1.04618073,0.98152408,10970,1048576
2309,1.04570389,0.98120352,10965,1048576
2310,1.06525421,0.98151492,11170,1048576
2311,1.05123520,0.98296567,11023,1048576
2312,1.04799271,0.98295737,10989,1048576
2313,1.06544495,0.98252903,11172,1048576
2314,1.04856491,0.98309319,10995,1048576
2315,1.04684830,0.98249208,10977,1048576
2316,1.07879639,0.98206085,11312,1048576
2317,1.06201172,0.98258892,11136,1048576
2318,1.06763840,0.98262048,11195,1048576
2319,0.94203949,0.98578953,9878,1048576
2320,0.95987320,0.98555314,10065,1048576
2321,0.94156265,0.98663694,9873,1048576
2322,0.96960068,0.98497976,10167,1048576
2323,0.94738007,0.98614969,9934,1048576
2324,0.96054077,0.98572009,10072,1048576
2325,1.00069046,0.98439023,10493,1048576
2326,0.97332001,0.98603454,10206,1048576
2327,1.25570297,0.97553162,13167,1048576
2328,1.29241943,0.97424386,13552,1048576
2329,1.24883652,0.97577131,13095,1048576
2330,1.26352310,0.97543901,13249,1048576
2331,1.27859116,0.97442585,13407,1048576
2332,1.28192902,0.97436214,13442,1048576
2333,1.26094818,0.97479773,13222,1048576
2334,1.27086639,0.97420168,13326,1048576
2335,1.37825012,0.97626909,14452,1048576
2336,1.36508942,0.97657583,14314,1048576
2337,1.37834549,0.97625647,14453,1048576
2338,1.37014389,0.97634660,14367,1048576
2339,1.38673782,0.97623416,14541,1048576
2340,1.40008926,0.97583497,14681,1048576
2341,1.38807297,0.97607218,14555,1048576
2342,1.45196915,0.97532348,15225,1048576
2343,1.24187469,0.97745991,13022,1048576
2344,1.23538971,0.97748113,12954,1048576
2345,1.22385025,0.97782220,12833,1048576
2346,1.23023987,0.97766572,12900,1048576
2347,1.21641159,0.97826009,12755,1048576
2348,1.22566223,0.97774883,12852,1048576
2349,1.21221542,0.97799583,12711,1048576
2350,1.25951767,0.97731704,13207,1048576
2351,1.22680664,0.97842603,12864,1048576
2352,1.19953156,0.97874281,12578,1048576
2353,1.24073029,0.97848577,13010,1048576
2354,1.22804642,0.97870246,12877,1048576
2355,1.21908188,0.97858801,12783,1048576
2356,1.23653412,0.97854792,12966,1048576
2357,1.24616623,0.97790361,13067,1048576
2358,1.23300552,0.97856342,12929,1048576
2359,1.17597580,0.98094316,12331,1048576
2360,1.17454529,0.98082789,12316,1048576
2361,1.16138458,0.98098942,12178,1048576
2362,1.15966797,0.98060097,12160,1048576
2363,1.15461349,0.98073625,12107,1048576
2364,1.17025375,0.98058191,12271,1048576
2365,1.17788315,0.98034409,12351,1048576
2366,1.16834641,0.98046021,12251,1048576
2367,1.17321014,0.98073658,12302,1048576
2368,1.15776062,0.98096202,12140,1048576
2369,1.15003586,0.98149000,12059,1048576
2370,1.15261078,0.98092685,12086,1048576
2371,1.14583969,0.98069731,12015,1048576
2372,1.15089417,0.98076025,12068,1048576
2373,1.15385056,0.98060771,12099,1048576
2374,1.10483170,0.98417799,11585,1048576
2375,1.09128952,0.98490255,11443,1048576
2376,1.09195709,0.98469955,11450,1048576
2377,1.12457275,0.98435043,11792,1048576
2378,1.09033585,0.98457222,11433,1048576
2379,1.10282898,0.98462320,11564,1048576
2380,1.07574463,0.98473809,11280,1048576
2381,1.09949112,0.98485021,11529,1048576
2382,1.60894394,0.96747671,16871,1048576
2383,1.59711838,0.96715020,16747,1048576
2384,1.59826279,0.96695190,16759,1048576
2385,1.60808563,0.96686246,16862,1048576
2386,1.62067413,0.96687089,16994,1048576
2387,1.60923004,0.96738412,16874,1048576
2388,1.67016983,0.96636113,17513,1048576
2389,1.59025192,0.96759232,16675,1048576
2390,1.48792267,0.95616522,15602,1048576
2391,1.47857666,0.95613889,15504,1048576
2392,1.47123337,0.95704842,15427,1048576
2393,1.51309967,0.95648682,15866,1048576
2394,1.48525238,0.95652628,15574,1048576
2395,1.47390366,0.95683579,15455,1048576
2396,1.49631500,0.95667714,15690,1048576
2397,1.48830414,0.95676647,15606,1048576
2398,1.06906891,0.97655793,11210,1048576
2399,1.02787018,0.97720693,10778,1048576
2400,1.04036331,0.97664064,10909,1048576
2401,1.06172562,0.97660313,11133,1048576
2402,1.06487274,0.97706068,11166,1048576
2403,1.04646683,0.97726715,10973,1048576
2404,1.06649399,0.97701212,11183,1048576
2405,1.07450485,0.97685885,11267,1048576
2406,1.16338730,0.97072193,12199,1048576
2407,1.15585327,0.97097622,12120,1048576
2408,1.12762451,0.97119949,11824,1048576
2409,1.19562149,0.97022640,12537,1048576
2410,1.16748810,0.97082269,12242,1048576
2411,1.15547180,0.97066798,12116,1048576
2412,1.17149353,0.97064405,12284,1048576
2413,1.20792389,0.96977733,12666,1048576
2414,1.76362991,0.94547371,18493,1048576
2415,1.76095963,0.94627613,18465,1048576
2416,1.74913406,0.94581851,18341,1048576
2417,1.78318024,0.94542937,18698,1048576
2418,1.74207687,0.94687351,18267,1048576
2419,1.74484253,0.94674208,18296,1048576
2420,1.74207687,0.94797473,18267,1048576
2421,1.76477432,0.94703224,18505,1048576
2422,1.49641037,0.95668112,15691,1048576
2423,1.48391724,0.95663131,15560,1048576
2424,1.46541595,0.95808311,15366,1048576
2425,1.46684647,0.95772654,15381,1048576
2426,1.47399902,0.95736241,15456,1048576
2427,1.46665573,0.95735253,15379,1048576
2428,1.47752762,0.95801644,15493,1048576
2429,1.47657394,0.95832560,15483,1048576
2430,0.93450546,0.97624160,9799,1048576
2431,0.93927383,0.97597041,9849,1048576
2432,0.95100403,0.97597983,9972,1048576
2433,0.96654892,0.97617609,10135,1048576
2434,0.95338821,0.97571916,9997,1048576
2435,0.94108582,0.97568851,9868,1048576
2436,0.96597672,0.97585133,10129,1048576
2437,0.94232559,0.97618213,9881,1048576
2438,0.76179504,0.98404656,7988,1048576
2439,0.74834824,0.98399318,7847,1048576
2440,0.77505112,0.98370225,8127,1048576
2441,0.78048706,0.98398128,8184,1048576
2442,0.75550079,0.98367020,7922,1048576
2443,0.74930191,0.98369952,7857,1048576
2444,0.77362061,0.98400519,8112,1048576
2445,0.77266693,0.98417370,8102,1048576
2446,0.36611557,0.99124082,3839,1048576
2447,0.34379959,0.99141200,3605,1048576
2448,0.37899017,0.99144602,3974,1048576
2449,0.36506653,0.99157746,3828,1048576
2450,0.36687851,0.99134690,3847,1048576
2451,0.34589767,0.99158382,3627,1048576
2452,0.36525726,0.99157972,3830,1048576
2453,0.37403107,0.99130845,3922,1048576
2454,0.87728500,0.97793388,9199,1048576
2455,0.87203979,0.97834480,9144,1048576
2456,0.83799362,0.97869163,8787,1048576
2457,0.86898804,0.97825750,9112,1048576
2458,0.86488724,0.97859951,9069,1048576
2459,0.88605881,0.97876529,9291,1048576
2460,0.84781647,0.97918813,8890,1048576
2461,0.85954666,0.97866497,9013,1048576
2462,0.71115494,0.98291290,7457,1048576
2463,0.70142746,0.98332375,7355,1048576
2464,0.73280334,0.98309634,7684,1048576
2465,0.71954727,0.98245678,7545,1048576
2466,0.70781708,0.98284404,7422,1048576
2467,0.71353912,0.98256368,7482,1048576
2468,0.72069168,0.98273708,7557,1048576
2469,0.71716309,0.98279190,7520,1048576
2470,0.77333450,0.98134594,8109,1048576
2471,0.75845718,0.98182982,7953,1048576
2472,0.77733994,0.98176555,8151,1048576
2473,0.75187683,0.98223653,7884,1048576
2474,0.76713562,0.98268888,8044,1048576
2475,0.82263947,0.98205107,8626,1048576
2476,0.74863434,0.98284349,7850,1048576
2477,0.74682236,0.98315697,7831,1048576
2478,0.54903030,0.98776319,5757,1048576
2479,0.53415298,0.98848085,5601,1048576
2480,0.56114197,0.98812400,5884,1048576
2481,0.52795410,0.98853241,5536,1048576
2482,0.52652359,0.98873236,5521,1048576
2483,0.52127838,0.98886439,5466,1048576
2484,0.54759979,0.98874241,5742,1048576
2485,0.53110123,0.98892817,5569,1048576
2486,0.33559799,0.99268556,3519,1048576
2487,0.33531189,0.99258303,3516,1048576
2488,0.35657883,0.99255806,3739,1048576
2489,0.34389496,0.99274493,3606,1048576
2490,0.33817291,0.99277857,3546,1048576
2491,0.36506653,0.99246664,3828,1048576
2492,0.34818649,0.99294525,3651,1048576
2493,0.40779114,0.99087671,4276,1048576
2494,0.41198730,0.99031445,4320,1048576
2495,0.43973923,0.99004349,4611,1048576
2496,0.43792725,0.99046880,4592,1048576
2497,0.40521622,0.99096867,4249,1048576
2498,0.40483475,0.99062574,4245,1048576
2499,0.43373108,0.99031641,4548,1048576
2500,0.41790009,0.99060682,4382,1048576
2501,0.50344467,0.98953097,5279,1048576
2502,0.49133301,0.98944578,5152,1048576
2503,0.51345825,0.98944517,5384,1048576
2504,0.50792694,0.98987985,5326,1048576
2505,0.51259995,0.98962325,5375,1048576
2506,0.48618317,0.98975867,5098,1048576
2507,0.50401688,0.99005259,5285,1048576
2508,0.48904419,0.99059425,5128,1048576
2509,0.39739609,0.99297800,4167,1048576
2510,0.40645599,0.99272865,4262,1048576
2511,0.42495728,0.99265810,4456,1048576
2512,0.43344498,0.99287269,4545,1048576
2513,0.40149689,0.99296925,4210,1048576
2514,0.43401718,0.99259146,4551,1048576
2515,0.43869019,0.99267530,4600,1048576
2516,0.42343140,0.99283674,4440,1048576
2517,0.52881241,0.99134215,5545,1048576
2518,0.52671432,0.99100398,5523,1048576
2519,0.52423477,0.99135501,5497,1048576
2520,0.51536560,0.99172314,5404,1048576
2521,0.50125122,0.99192398,5256,1048576
2522,0.49991608,0.99163812,5242,1048576
2523,0.49324036,0.99216118,5172,1048576
2524,0.48618317,0.99219491,5098,1048576
2525,0.16088486,0.99525525,1687,1048576
2526,0.16965866,0.99490069,1779,1048576
2527,0.16202927,0.99535637,1699,1048576
2528,0.16078949,0.99553583,1686,1048576
2529,0.15888214,0.99526224,1666,1048576
2530,0.17051697,0.99492824,1788,1048576
2531,0.16689301,0.99527653,1750,1048576
2532,0.15974045,0.99525321,1675,1048576
2533,0.43239594,0.99176687,4534,1048576
2534,0.43010712,0.99177760,4510,1048576
2535,0.42295456,0.99221056,4435,1048576
2536,0.42562485,0.99220911,4463,1048576
2537,0.41236877,0.99258748,4324,1048576
2538,0.41141510,0.99274387,4314,1048576
2539,0.39701462,0.99285147,4163,1048576
2540,0.39691925,0.99329160,4162,1048576
2541,0.37183762,0.99251422,3899,1048576
2542,0.35886765,0.99277963,3763,1048576
2543,0.34580231,0.99308616,3626,1048576
2544,0.32653809,0.99346041,3424,1048576
2545,0.31270981,0.99382211,3279,1048576
2546,0.30212402,0.99390622,3168,1048576
2547,0.28553009,0.99398528,2994,1048576
2548,0.27589798,0.99388840,2893,1048576
2549,0.24385452,0.99519517,2557,1048576
2550,0.21848679,0.99537655,2291,1048576
2551,0.21095276,0.99547497,2212,1048576
2552,0.20074844,0.99548304,2105,1048576
2553,0.19311905,0.99555770,2025,1048576
2554,0.18548965,0.99557635,1945,1048576
2555,0.18777847,0.99562504,1969,1048576
2556,0.15678406,0.99633568,1644,1048576
2557,0.19931793,0.99589554,2090,1048576
2558,0.15563965,0.99615141,1632,1048576
2559,0.16059875,0.99617779,1684,1048576
2560,0.16365051,0.99622341,1716,1048576
2561,0.16050339,0.99624987,1683,1048576
2562,0.16441345,0.99623772,1724,1048576
2563,0.16622543,0.99621635,1743,1048576
2564,0.18224716,0.99652912,1911,1048576
2565,0.18157959,0.99661444,1904,1048576
2566,0.18520355,0.99652074,1942,1048576
2567,0.18148422,0.99657125,1903,1048576
2568,0.18291473,0.99647253,1918,1048576
2569,0.18129349,0.99649532,1901,1048576
2570,0.17843246,0.99659196,1871,1048576
2571,0.18453598,0.99656640,1935,1048576
2572,0.20141602,0.99711215,2112,1048576
2573,0.20122528,0.99714690,2110,1048576
2574,0.20332336,0.99709266,2132,1048576
2575,0.19893646,0.99709634,2086,1048576
2576,0.20408630,0.99696911,2140,1048576
2577,0.20627975,0.99691817,2163,1048576
2578,0.20456314,0.99694338,2145,1048576
2579,0.21009445,0.99692721,2203,1048576
2580,0.18615723,0.99662143,1952,1048576
